ID,Name,Line,Column,EndLine,EndColumn,CC,CCL,CCO,CI,CLC,CLLC,LDC,LLDC,LCOM5,NL,NLE,WMC,CBO,CBOI,NII,NOI,RFC,AD,CD,CLOC,DLOC,PDA,PUA,TCD,TCLOC,DIT,NOA,NOC,NOD,NOP,LLOC,LOC,NA,NG,NLA,NLG,NLM,NLPA,NLPM,NLS,NM,NOS,NPA,NPM,NS,TLLOC,TLOC,TNA,TNG,TNLA,TNLG,TNLM,TNLPA,TNLPM,TNLS,TNM,TNOS,TNPA,TNPM,TNS,WarningBlocker,WarningCritical,WarningInfo,WarningMajor,WarningMinor,Android Rules,Basic Rules,Brace Rules,Clone Implementation Rules,Clone Metric Rules,Code Size Rules,Cohesion Metric Rules,Comment Rules,Complexity Metric Rules,Controversial Rules,Coupling Metric Rules,Coupling Rules,Design Rules,Documentation Metric Rules,Empty Code Rules,Finalizer Rules,Import Statement Rules,Inheritance Metric Rules,J2EE Rules,JUnit Rules,Jakarta Commons Logging Rules,Java Logging Rules,JavaBean Rules,MigratingToJUnit4 Rules,Migration Rules,Migration13 Rules,Migration14 Rules,Migration15 Rules,Naming Rules,Optimization Rules,Security Code Guideline Rules,Size Metric Rules,Strict Exception Rules,String and StringBuffer Rules,Type Resolution Rules,Unnecessary and Unused Code Rules,Vulnerability Rules,Number of bugs
L80557,RestNodesStatsAction$1,130,105,152,10,0,0,0,0,0,0,0,0,1,1,1,4,10,0,0,8,10,0,0,0,0,0,3,0,0,1,1,0,0,1,22,23,0,0,0,0,2,0,2,0,2,10,0,2,0,22,23,0,0,0,0,2,0,2,0,2,10,0,2,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
L80703,RestGetIndicesAliasesAction$1,64,104,100,10,0,0,0,0,0,0,0,0,1,3,3,6,17,0,0,14,16,0,0,0,0,0,3,0,0,1,1,0,0,1,31,37,0,0,0,0,2,0,2,0,2,17,0,2,0,31,37,0,0,0,0,2,0,2,0,2,17,0,2,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
L80725,RestIndicesAliasesAction$1,152,110,175,10,0,0,0,0,0,0,0,0,1,1,1,4,10,0,0,9,11,0,0,0,0,0,3,0,0,1,1,0,0,1,23,24,0,0,0,0,2,0,2,0,2,8,0,2,0,23,24,0,0,0,0,2,0,2,0,2,8,0,2,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
L80748,RestAnalyzeAction$1,74,96,96,10,1,1,3,1,1,1,23,22,1,1,1,4,10,0,0,8,10,0,0,0,0,0,3,0,0,1,1,0,0,1,22,23,0,0,0,0,2,0,2,0,2,10,0,2,0,22,23,0,0,0,0,2,0,2,0,2,10,0,2,0,0,0,23,1,0,0,0,0,0,16,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
L80791,RestCloseIndexAction$1,53,100,76,10,1,3,9,3,1,1,24,23,1,1,1,4,11,0,0,9,11,0,0,0,0,0,3,0,0,1,1,0,0,1,23,24,0,0,0,0,2,0,2,0,2,8,0,2,0,23,24,0,0,0,0,2,0,2,0,2,8,0,2,0,0,0,24,0,0,0,0,0,0,16,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L80818,RestCreateIndexAction$1,105,103,128,10,0,0,0,0,0,0,0,0,1,1,1,4,10,0,0,9,11,0,0,0,0,0,3,0,0,1,1,0,0,1,23,24,0,0,0,0,2,0,2,0,2,8,0,2,0,23,24,0,0,0,0,2,0,2,0,2,8,0,2,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
L80837,RestDeleteIndexAction$1,55,103,78,10,1,2,6,2,1,1,24,23,1,1,1,4,11,0,0,9,11,0,0,0,0,0,3,0,0,1,1,0,0,1,23,24,0,0,0,0,2,0,2,0,2,8,0,2,0,23,24,0,0,0,0,2,0,2,0,2,8,0,2,0,0,0,24,0,0,0,0,0,0,16,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L80865,RestIndicesExistsAction$1,56,107,78,10,0,0,0,0,0,0,0,0,1,2,2,5,8,0,0,5,7,0,0,0,0,0,3,0,0,1,1,0,0,1,22,23,0,0,0,0,2,0,2,0,2,8,0,2,0,22,23,0,0,0,0,2,0,2,0,2,8,0,2,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
L80886,RestFlushAction$1,70,90,95,10,1,1,3,1,1,1,26,23,1,1,1,4,11,0,0,9,11,0,0,0,0,0,3,0,0,1,1,0,0,1,23,26,0,0,0,0,2,0,2,0,2,11,0,2,0,23,26,0,0,0,0,2,0,2,0,2,11,0,2,0,0,0,24,1,0,0,0,0,0,16,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
L80991,RestOpenIndexAction$1,53,97,76,10,1,3,9,3,1,1,24,23,1,1,1,4,11,0,0,9,11,0,0,0,0,0,3,0,0,1,1,0,0,1,23,24,0,0,0,0,2,0,2,0,2,8,0,2,0,23,24,0,0,0,0,2,0,2,0,2,8,0,2,0,0,0,24,0,0,0,0,0,0,16,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L81016,RestOptimizeAction$1,84,99,109,10,1,2,9,2,1,1,26,23,1,1,1,4,11,0,0,9,11,0,0,0,0,0,3,0,0,1,1,0,0,1,23,26,0,0,0,0,2,0,2,0,2,11,0,2,0,23,26,0,0,0,0,2,0,2,0,2,11,0,2,0,0,0,24,1,0,0,0,0,0,16,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
L81035,RestRefreshAction$1,67,96,92,10,1,1,3,1,1,1,26,23,1,1,1,4,11,0,0,9,11,0,0,0,0,0,3,0,0,1,1,0,0,1,23,26,0,0,0,0,2,0,2,0,2,11,0,2,0,23,26,0,0,0,0,2,0,2,0,2,11,0,2,0,0,0,24,1,0,0,0,0,0,16,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
L81054,RestIndicesSegmentsAction$1,62,112,86,10,1,1,3,1,1,1,25,24,1,1,1,4,11,0,0,10,12,0,0,0,0,0,3,0,0,1,1,0,0,1,24,25,0,0,0,0,2,0,2,0,2,12,0,2,0,24,25,0,0,0,0,2,0,2,0,2,12,0,2,0,0,0,24,1,0,0,0,0,0,16,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
L81078,RestGetSettingsAction$1,65,104,102,10,0,0,0,0,0,0,0,0,1,3,3,6,17,0,0,16,18,0,0,0,0,0,3,0,0,1,1,0,0,1,32,38,0,0,0,0,2,0,2,0,2,18,0,2,0,32,38,0,0,0,0,2,0,2,0,2,18,0,2,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
L81097,RestUpdateSettingsAction$1,80,117,102,10,0,0,0,0,0,0,0,0,1,1,1,4,10,0,0,8,10,0,0,0,0,0,3,0,0,1,1,0,0,1,22,23,0,0,0,0,2,0,2,0,2,8,0,2,0,22,23,0,0,0,0,2,0,2,0,2,8,0,2,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
L81158,RestIndicesStatsAction$1,103,96,127,10,1,1,3,1,1,1,25,24,1,1,1,4,11,0,0,10,12,0,0,0,0,0,3,0,0,1,1,0,0,1,24,25,0,0,0,0,2,0,2,0,2,12,0,2,0,24,25,0,0,0,0,2,0,2,0,2,12,0,2,0,0,0,24,2,0,0,0,0,0,16,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
L81271,RestIndicesStatusAction$1,71,107,95,10,0,0,0,0,0,0,0,0,1,1,1,4,12,0,0,10,12,0,0,0,0,0,3,0,0,1,1,0,0,1,24,25,0,0,0,0,2,0,2,0,2,12,0,2,0,24,25,0,0,0,0,2,0,2,0,2,12,0,2,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
L81302,RestDeleteIndexTemplateAction$Fields,79,5,82,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,4,2,0,2,0,0,0,0,0,0,0,0,0,0,4,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L81334,RestPutIndexTemplateAction$CreateHandler,54,5,60,6,0,0,0,0,0,0,0,0,1,0,0,1,4,1,0,2,3,0,0,0,0,0,2,0,0,1,1,0,0,1,7,7,0,0,0,0,1,0,1,0,1,2,0,1,0,7,7,0,0,0,0,1,0,1,0,1,2,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L81359,RestPutIndexTemplateAction$Fields,135,5,138,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,4,2,0,2,0,0,0,0,0,0,0,0,0,0,4,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L80770,RestClearIndicesCacheAction$1,84,119,109,10,1,2,9,2,1,1,26,23,1,1,1,4,11,0,0,9,11,0,0,0,0,0,3,0,0,1,1,0,0,1,23,26,0,0,0,0,2,0,2,0,2,11,0,2,0,23,26,0,0,0,0,2,0,2,0,2,11,0,2,0,0,0,24,1,0,0,0,0,0,16,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
L80908,RestGatewaySnapshotAction$1,55,120,80,10,1,1,3,1,1,1,26,23,1,1,1,4,11,0,0,9,11,0,0,0,0,0,3,0,0,1,1,0,0,1,23,26,0,0,0,0,2,0,2,0,2,11,0,2,0,23,26,0,0,0,0,2,0,2,0,2,11,0,2,0,0,0,24,1,0,0,0,0,0,16,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
L80930,RestDeleteMappingAction$1,55,114,77,10,0,0,0,0,0,0,0,0,1,1,1,4,10,0,0,8,10,0,0,0,0,0,3,0,0,1,1,0,0,1,22,23,0,0,0,0,2,0,2,0,2,9,0,2,0,22,23,0,0,0,0,2,0,2,0,2,9,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L80951,RestGetMappingAction$1,71,104,132,10,0,0,0,0,0,0,0,0,1,5,5,15,18,0,0,21,23,0,0.0357143,2,0,0,3,0.0357143,2,1,1,0,0,1,54,62,0,0,0,0,2,0,2,0,2,33,0,2,0,54,62,0,0,0,0,2,0,2,0,2,33,0,2,0,0,0,12,1,1,0,0,0,0,0,0,0,0,3,0,2,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
L80972,RestPutMappingAction$1,63,105,86,10,0,0,0,0,0,0,0,0,1,1,1,4,10,0,0,9,11,0,0,0,0,0,3,0,0,1,1,0,0,1,23,24,0,0,0,0,2,0,2,0,2,9,0,2,0,23,24,0,0,0,0,2,0,2,0,2,9,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L81170,RestIndicesStatsAction$RestDocsStatsHandler$1,139,100,163,14,1,3,9,3,1,1,25,24,1,1,1,4,11,0,0,10,12,0,0,0,0,0,3,0,0,1,1,0,0,1,24,25,0,0,0,0,2,0,2,0,2,12,0,2,0,24,25,0,0,0,0,2,0,2,0,2,12,0,2,0,0,0,24,1,0,0,0,0,0,16,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
L81181,RestIndicesStatsAction$RestStoreStatsHandler$1,176,100,200,14,1,3,9,3,1,1,25,24,1,1,1,4,11,0,0,10,12,0,0,0,0,0,3,0,0,1,1,0,0,1,24,25,0,0,0,0,2,0,2,0,2,12,0,2,0,24,25,0,0,0,0,2,0,2,0,2,12,0,2,0,0,0,24,1,0,0,0,0,0,16,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
L81192,RestIndicesStatsAction$RestIndexingStatsHandler$1,219,100,243,14,1,1,3,1,1,1,25,24,1,1,1,4,11,0,0,10,12,0,0,0,0,0,3,0,0,1,1,0,0,1,24,25,0,0,0,0,2,0,2,0,2,12,0,2,0,24,25,0,0,0,0,2,0,2,0,2,12,0,2,0,0,0,24,1,0,0,0,0,0,16,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
L81203,RestIndicesStatsAction$RestSearchStatsHandler$1,262,100,286,14,1,1,3,1,1,1,25,24,1,1,1,4,11,0,0,10,12,0,0,0,0,0,3,0,0,1,1,0,0,1,24,25,0,0,0,0,2,0,2,0,2,12,0,2,0,24,25,0,0,0,0,2,0,2,0,2,12,0,2,0,0,0,24,1,0,0,0,0,0,16,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
L81214,RestIndicesStatsAction$RestGetStatsHandler$1,298,100,322,14,1,2,6,2,1,1,25,24,1,1,1,4,11,0,0,10,12,0,0,0,0,0,3,0,0,1,1,0,0,1,24,25,0,0,0,0,2,0,2,0,2,12,0,2,0,24,25,0,0,0,0,2,0,2,0,2,12,0,2,0,0,0,24,1,0,0,0,0,0,16,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
L81225,RestIndicesStatsAction$RestMergeStatsHandler$1,335,100,359,14,1,3,9,3,1,1,25,24,1,1,1,4,11,0,0,10,12,0,0,0,0,0,3,0,0,1,1,0,0,1,24,25,0,0,0,0,2,0,2,0,2,12,0,2,0,24,25,0,0,0,0,2,0,2,0,2,12,0,2,0,0,0,24,1,0,0,0,0,0,16,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
L81236,RestIndicesStatsAction$RestFlushStatsHandler$1,372,100,396,14,1,3,9,3,1,1,25,24,1,1,1,4,11,0,0,10,12,0,0,0,0,0,3,0,0,1,1,0,0,1,24,25,0,0,0,0,2,0,2,0,2,12,0,2,0,24,25,0,0,0,0,2,0,2,0,2,12,0,2,0,0,0,24,1,0,0,0,0,0,16,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
L81247,RestIndicesStatsAction$RestRefreshStatsHandler$1,409,100,433,14,1,3,9,3,1,1,25,24,1,1,1,4,11,0,0,10,12,0,0,0,0,0,3,0,0,1,1,0,0,1,24,25,0,0,0,0,2,0,2,0,2,12,0,2,0,24,25,0,0,0,0,2,0,2,0,2,12,0,2,0,0,0,24,1,0,0,0,0,0,16,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
L81292,RestDeleteIndexTemplateAction$1,53,127,76,10,1,3,9,3,1,1,24,23,1,1,1,4,11,0,0,9,11,0,0,0,0,0,3,0,0,1,1,0,0,1,23,24,0,0,0,0,2,0,2,0,2,8,0,2,0,23,24,0,0,0,0,2,0,2,0,2,8,0,2,0,0,0,24,0,0,0,0,0,0,16,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L81320,RestGetIndexTemplateAction$1,69,104,123,10,0.687719,1,4,1,0.527273,0.521739,29,24,1,4,4,9,21,0,0,27,29,0,0.0212766,1,0,0,3,0.0212766,1,1,1,0,0,1,46,55,0,0,0,0,2,0,2,0,2,30,0,2,0,46,55,0,0,0,0,2,0,2,0,2,30,0,2,0,0,0,23,1,0,0,0,0,0,12,0,0,0,2,0,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
L81349,RestPutIndexTemplateAction$1,109,105,132,10,1,1,3,1,1,1,24,23,1,1,1,4,11,0,0,9,11,0,0,0,0,0,3,0,0,1,1,0,0,1,23,24,0,0,0,0,2,0,2,0,2,8,0,2,0,23,24,0,0,0,0,2,0,2,0,2,8,0,2,0,0,0,24,0,0,0,0,0,0,16,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L81380,RestValidateQueryAction$1,96,114,121,10,1,1,3,1,1,1,26,23,1,1,1,4,11,0,0,10,12,0,0,0,0,0,3,0,0,1,1,0,0,1,23,26,0,0,0,0,2,0,2,0,2,11,0,2,0,23,26,0,0,0,0,2,0,2,0,2,11,0,2,0,0,0,24,1,0,0,0,0,0,16,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
L82404,PublishRiverClusterStateAction$1,80,192,85,14,0,0,0,0,0,0,0,0,1,0,0,1,4,0,0,1,2,0,0,0,0,0,2,0,0,2,2,0,0,1,6,6,3,0,0,0,1,0,1,0,6,1,2,6,0,6,6,3,0,0,0,1,0,1,0,6,1,2,6,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
L82499,RiverClusterService$1,92,52,144,10,0,0,0,0,0,0,0,0,1,3,3,10,13,0,0,15,16,0,0.0638298,3,0,0,2,0.0638298,3,0,0,0,0,0,44,53,0,0,0,0,1,0,1,0,1,28,0,1,0,44,53,0,0,0,0,1,0,1,0,1,28,0,1,0,0,0,7,2,2,0,0,0,0,0,0,0,0,0,0,2,0,1,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
L82812,RiversService$ApplyRivers$1,219,154,242,26,0,0,0,0,0,0,0,0,2,1,1,3,12,0,0,8,10,0,0.0714286,1,0,0,3,0.0909091,2,1,1,0,0,1,13,15,0,0,0,0,2,0,2,0,2,3,0,2,0,20,24,0,0,0,0,4,0,4,0,4,4,0,4,0,0,0,15,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L82830,RiversService$ApplyRivers$2,264,156,294,18,0,0,0,0,0,0,0,0,2,2,2,7,14,0,0,11,13,0,0.153846,4,0,0,3,0.133333,4,1,1,0,0,1,22,27,0,0,0,0,2,0,2,0,2,9,0,2,0,26,31,0,0,0,0,3,0,3,0,3,10,0,3,0,0,0,14,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L82892,RiversRouter$1,88,116,193,10,0,0,0,0,0,0,0,0,1,5,5,26,26,0,0,37,38,0,0.111111,11,0,0,2,0.111111,11,1,1,0,0,1,88,106,0,0,0,0,1,0,1,0,1,58,0,1,0,88,106,0,0,0,0,1,0,1,0,1,58,0,1,0,0,0,12,1,2,0,1,0,0,0,0,0,0,3,0,2,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
L82519,RiverClusterService$UpdateClusterStateListener$1,156,87,161,14,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,1,0,0,0,0,0,2,0,0,1,1,0,0,1,6,6,0,0,0,0,1,0,1,0,1,1,0,1,0,6,6,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L82819,RiversService$ApplyRivers$1$1,224,177,234,38,0,0,0,0,0,0,0,0,2,0,0,2,5,0,0,2,4,0,0.1,1,0,0,3,0.1,1,1,1,0,0,1,9,11,0,0,0,0,2,0,2,0,2,1,0,2,0,9,11,0,0,0,0,2,0,2,0,2,1,0,2,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L82839,RiversService$ApplyRivers$2$1,284,118,289,30,0,0,0,0,0,0,0,0,1,0,0,1,6,0,0,5,6,0,0,0,0,0,2,0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,1,0,1,1,0,1,0,6,6,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L83512,SearchServiceTransportAction$1,112,143,133,14,1,1,3,1,1,1,22,18,4,0,0,4,6,0,0,3,7,0,0,0,0,0,5,0,0,2,2,0,0,1,18,22,0,0,0,0,4,0,4,0,4,4,0,4,0,18,22,0,0,0,0,4,0,4,0,4,4,0,4,0,0,0,37,0,0,0,0,0,0,25,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L83531,SearchServiceTransportAction$2,146,147,167,14,1,1,3,1,1,1,22,18,4,0,0,4,6,0,0,3,7,0,0,0,0,0,5,0,0,2,2,0,0,1,18,22,0,0,0,0,4,0,4,0,4,4,0,4,0,18,22,0,0,0,0,4,0,4,0,4,4,0,4,0,0,0,37,0,0,0,0,0,0,25,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L83547,SearchServiceTransportAction$3,180,151,201,14,1,1,3,1,1,1,22,18,4,0,0,4,6,0,0,3,7,0,0,0,0,0,5,0,0,2,2,0,0,1,18,22,0,0,0,0,4,0,4,0,4,4,0,4,0,18,22,0,0,0,0,4,0,4,0,4,4,0,4,0,0,0,37,0,0,0,0,0,0,25,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L83569,SearchServiceTransportAction$4,214,159,235,14,1,1,3,1,1,1,22,18,4,0,0,4,6,0,0,4,8,0,0,0,0,0,5,0,0,2,2,0,0,1,18,22,0,0,0,0,4,0,4,0,4,4,0,4,0,18,22,0,0,0,0,4,0,4,0,4,4,0,4,0,0,0,37,0,0,0,0,0,0,25,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L83588,SearchServiceTransportAction$5,248,157,269,14,1,1,3,1,1,1,22,18,4,0,0,4,6,0,0,3,7,0,0,0,0,0,5,0,0,2,2,0,0,1,18,22,0,0,0,0,4,0,4,0,4,4,0,4,0,18,22,0,0,0,0,4,0,4,0,4,4,0,4,0,0,0,37,0,0,0,0,0,0,25,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L83604,SearchServiceTransportAction$6,282,162,303,14,1,1,3,1,1,1,22,18,4,0,0,4,6,0,0,3,7,0,0,0,0,0,5,0,0,2,2,0,0,1,18,22,0,0,0,0,4,0,4,0,4,4,0,4,0,18,22,0,0,0,0,4,0,4,0,4,4,0,4,0,0,0,37,0,0,0,0,0,0,25,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L83626,SearchServiceTransportAction$7,316,169,337,14,1,1,3,1,1,1,22,18,4,0,0,4,6,0,0,4,8,0,0,0,0,0,5,0,0,2,2,0,0,1,18,22,0,0,0,0,4,0,4,0,4,4,0,4,0,18,22,0,0,0,0,4,0,4,0,4,4,0,4,0,0,0,37,0,0,0,0,0,0,25,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L83645,SearchServiceTransportAction$8,350,151,371,14,1,1,3,1,1,1,22,18,4,0,0,4,6,0,0,3,7,0,0,0,0,0,5,0,0,2,2,0,0,1,18,22,0,0,0,0,4,0,4,0,4,4,0,4,0,18,22,0,0,0,0,4,0,4,0,4,4,0,4,0,0,0,37,0,0,0,0,0,0,25,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L83661,SearchServiceTransportAction$9,384,146,405,14,1,1,3,1,1,1,22,18,4,0,0,4,6,0,0,3,7,0,0,0,0,0,5,0,0,2,2,0,0,1,18,22,0,0,0,0,4,0,4,0,4,4,0,4,0,18,22,0,0,0,0,4,0,4,0,4,4,0,4,0,0,0,37,0,0,0,0,0,0,25,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L83675,SearchServiceTransportAction$10,418,163,439,14,1,1,3,1,1,1,22,18,4,0,0,4,6,0,0,4,8,0,0,0,0,0,5,0,0,2,2,0,0,1,18,22,0,0,0,0,4,0,4,0,4,4,0,4,0,18,22,0,0,0,0,4,0,4,0,4,4,0,4,0,0,0,37,0,0,0,0,0,0,25,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L84405,CountDateHistogramFacetCollector$DateHistogramProc,93,5,111,6,0,0,0,0,0,0,0,0,1,0,0,3,4,1,2,2,5,0,0,0,0,0,4,0,0,1,1,0,0,1,14,19,2,0,2,0,3,0,3,0,3,3,0,3,0,14,19,2,0,2,0,3,0,3,0,3,3,0,3,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
